,avg_temp_C,rel_avg_temp_C,site_name,year,datatype
0,19.789722222222217,-0.032297511970288184,ALBANY AIRPORT,1910,tmax
1,19.497534246575345,-0.3244854876171637,ALBANY AIRPORT,1911,tmax
2,19.468767123287677,-0.3532526109048355,ALBANY AIRPORT,1912,tmax
3,19.068956043956046,-0.7530636902364627,ALBANY AIRPORT,1913,tmax
4,19.378904109589037,-0.4431156246034682,ALBANY AIRPORT,1914,tmax
5,19.587603305785123,-0.2344164284073855,ALBANY AIRPORT,1915,tmax
6,19.00357142857143,-0.8184483056210787,ALBANY AIRPORT,1916,tmax
7,18.34432132963989,-1.4776984045526227,ALBANY AIRPORT,1917,tmax
8,19.796666666666663,-0.02535306752584532,ALBANY AIRPORT,1918,tmax
9,19.25027472527473,-0.5717450089177838,ALBANY AIRPORT,1919,tmax
10,19.753021978021977,-0.06899775617053194,ALBANY AIRPORT,1920,tmax
11,20.09013698630137,0.26811725210886195,ALBANY AIRPORT,1921,tmax
12,18.948219178082194,-0.8738005561103144,ALBANY AIRPORT,1922,tmax
13,19.05068493150685,-0.7713348026856579,ALBANY AIRPORT,1923,tmax
14,19.0072625698324,-0.8147571643601061,ALBANY AIRPORT,1924,tmax
15,19.206868131868127,-0.6151516023243779,ALBANY AIRPORT,1926,tmax
16,19.4013698630137,-0.42064987117881,ALBANY AIRPORT,1927,tmax
17,19.243169398907106,-0.5788503352854057,ALBANY AIRPORT,1928,tmax
18,18.838888888888892,-0.9831308453036199,ALBANY AIRPORT,1929,tmax
19,20.10909090909091,0.2870711748984007,ALBANY AIRPORT,1930,tmax
20,18.999178082191783,-0.8228416520007293,ALBANY AIRPORT,1931,tmax
21,19.546448087431692,-0.27557164676081314,ALBANY AIRPORT,1932,tmax
22,20.05835616438356,0.23633643019105224,ALBANY AIRPORT,1933,tmax
23,20.109863013698632,0.28784327950612365,ALBANY AIRPORT,1934,tmax
24,19.092328767123288,-0.7296909670692209,ALBANY AIRPORT,1935,tmax
25,19.500819672131147,-0.32120006206135804,ALBANY AIRPORT,1936,tmax
26,19.731197771587745,-0.09082196260476394,ALBANY AIRPORT,1937,tmax
27,19.548484848484847,-0.2735348857076616,ALBANY AIRPORT,1939,tmax
28,20.20054945054945,0.3785297163569403,ALBANY AIRPORT,1940,tmax
29,19.688857938718666,-0.1331617954738462,ALBANY AIRPORT,1941,tmax
30,19.24066852367688,-0.5813512105156278,ALBANY AIRPORT,1942,tmax
31,19.106849315068494,-0.7151704191240142,ALBANY AIRPORT,1943,tmax
32,19.83250688705234,0.010487152859830928,ALBANY AIRPORT,1945,tmax
33,19.553781512605042,-0.2682382215874668,ALBANY AIRPORT,1946,tmax
34,19.400824175824177,-0.421195558368332,ALBANY AIRPORT,1947,tmax
35,20.131780821917808,0.309761087725299,ALBANY AIRPORT,1948,tmax
36,20.257808219178084,0.43578848498557576,ALBANY AIRPORT,1949,tmax
37,20.149586776859504,0.32756704266699543,ALBANY AIRPORT,1950,tmax
38,19.29669421487603,-0.5253255193164783,ALBANY AIRPORT,1951,tmax
39,19.387671232876716,-0.434348501315796,ALBANY AIRPORT,1952,tmax
40,19.450555555555557,-0.3714641786369519,ALBANY AIRPORT,1953,tmax
41,19.90277008310249,0.08075034890998367,ALBANY AIRPORT,1954,tmax
42,19.070165745856357,-0.7518539883361548,ALBANY AIRPORT,1955,tmax
43,19.53114754098361,-0.2908721932089016,ALBANY AIRPORT,1956,tmax
44,20.479945054945052,0.6579253207525468,ALBANY AIRPORT,1957,tmax
45,20.194444444444443,0.37242471025193424,ALBANY AIRPORT,1959,tmax
46,18.751923076923074,-1.0700966572694348,ALBANY AIRPORT,1960,tmax
47,20.55671232876712,0.7346925945746108,ALBANY AIRPORT,1961,tmax
48,20.260000000000005,0.4379802658074965,ALBANY AIRPORT,1962,tmax
49,20.26263736263736,0.4406176284448513,ALBANY AIRPORT,1963,tmax
50,19.189106145251397,-0.6329135889411113,ALBANY AIRPORT,1964,tmax
51,19.879718309859157,0.057698575666645276,ALBANY AIRPORT,1965,tmax
52,19.75013698630137,-0.07188274789113791,ALBANY AIRPORT,1966,tmax
53,20.11291208791209,0.2908923537195811,ALBANY AIRPORT,1967,tmax
54,18.986338797814213,-0.8356809363782993,ALBANY AIRPORT,1968,tmax
55,20.333791208791204,0.5117714745986994,ALBANY AIRPORT,1969,tmax
56,19.63890410958904,-0.18311562460346664,ALBANY AIRPORT,1970,tmax
57,18.995068493150683,-0.8269512410418258,ALBANY AIRPORT,1971,tmax
58,20.64043715846995,0.8184174242774382,ALBANY AIRPORT,1972,tmax
59,19.21013698630137,-0.6118827478911371,ALBANY AIRPORT,1973,tmax
60,19.81813186813187,-0.0038878660606371795,ALBANY AIRPORT,1974,tmax
61,19.752054794520546,-0.06996493967196216,ALBANY AIRPORT,1975,tmax
62,20.140163934426226,0.3181442002337178,ALBANY AIRPORT,1976,tmax
63,20.05027472527473,0.2282549910822169,ALBANY AIRPORT,1977,tmax
64,20.296986301369863,0.4749665671773542,ALBANY AIRPORT,1978,tmax
65,19.526027397260272,-0.2959923369322333,ALBANY AIRPORT,1979,tmax
66,19.56311475409836,-0.25890498009415097,ALBANY AIRPORT,1980,tmax
67,19.61123287671233,-0.2107868574801799,ALBANY AIRPORT,1981,tmax
68,19.92712328767124,0.10510355347872746,ALBANY AIRPORT,1982,tmax
69,20.733972602739726,0.9119528685472176,ALBANY AIRPORT,1983,tmax
70,20.01967213114754,0.19765239695503206,ALBANY AIRPORT,1984,tmax
71,19.72156862745098,-0.10045110674152724,ALBANY AIRPORT,1985,tmax
72,19.062707182320445,-0.759312551872064,ALBANY AIRPORT,1986,tmax
73,19.956986301369863,0.13496656717735436,ALBANY AIRPORT,1987,tmax
74,19.969398907103827,0.14737917291131808,ALBANY AIRPORT,1988,tmax
75,20.02164383561644,0.19962410142392886,ALBANY AIRPORT,1989,tmax
76,19.289589041095887,-0.5324306930966216,ALBANY AIRPORT,1990,tmax
77,20.156986301369862,0.3349665671773536,ALBANY AIRPORT,1991,tmax
78,19.44726775956284,-0.3747519746296675,ALBANY AIRPORT,1992,tmax
79,19.436712328767122,-0.38530740542538666,ALBANY AIRPORT,1993,tmax
80,20.77972602739726,0.9577062932047512,ALBANY AIRPORT,1994,tmax
81,19.892328767123285,0.07030903293077627,ALBANY AIRPORT,1995,tmax
82,20.01857923497268,0.19655950078016812,ALBANY AIRPORT,1996,tmax
83,20.155616438356162,0.3335967041636536,ALBANY AIRPORT,1997,tmax
84,20.020273972602734,0.1982542384102288,ALBANY AIRPORT,1998,tmax
85,20.322465753424652,0.5004460192321467,ALBANY AIRPORT,1999,tmax
86,20.446174863387977,0.6241551291954686,ALBANY AIRPORT,2000,tmax
87,19.79835616438356,-0.023663569808949347,ALBANY AIRPORT,2001,tmax
88,20.15164835164835,0.3296286174558425,ALBANY AIRPORT,2002,tmax
89,20.363835616438354,0.5418158822458459,ALBANY AIRPORT,2003,tmax
90,20.160109289617488,0.33808955542497904,ALBANY AIRPORT,2004,tmax
91,19.6813698630137,-0.1406498711788089,ALBANY AIRPORT,2005,tmax
92,20.3427397260274,0.5207199918348913,ALBANY AIRPORT,2006,tmax
93,20.29615384615385,0.4741341119613374,ALBANY AIRPORT,2007,tmax
94,19.867486338797814,0.045466604605305605,ALBANY AIRPORT,2008,tmax
95,20.22142857142857,0.3994088372360629,ALBANY AIRPORT,2009,tmax
96,20.448493150684925,0.6264734164924235,ALBANY AIRPORT,2010,tmax
97,20.810684931506852,0.98866519731434,ALBANY AIRPORT,2011,tmax
98,21.51095890410959,1.6889391699170808,ALBANY AIRPORT,2012,tmax
99,21.07698630136986,1.2549665671773518,ALBANY AIRPORT,2013,tmax
100,21.284657534246573,1.4626378000540647,ALBANY AIRPORT,2014,tmax
101,21.232876712328764,1.410856978136259,ALBANY AIRPORT,2015,tmax
102,20.075,0.2529802658074907,ALBANY AIRPORT,2016,tmax
103,20.573259052924787,0.7512393187322814,ALBANY AIRPORT,2017,tmax
104,20.759392265193373,0.9373725310008608,ALBANY AIRPORT,2018,tmax
105,21.89178082191781,-0.26887286131652033,KENT TOWN,1911,tmax
106,22.282513661202184,0.12185997796785485,KENT TOWN,1912,tmax
107,22.165469613259667,0.004815930025337423,KENT TOWN,1913,tmax
108,23.616483516483523,1.45582983324919,KENT TOWN,1914,tmax
109,22.0728021978022,-0.08785148543213239,KENT TOWN,1915,tmax
110,21.51643835616439,-0.6442153270699436,KENT TOWN,1916,tmax
111,21.313698630136983,-0.8469550530973464,KENT TOWN,1917,tmax
112,22.716066481994464,0.5554127987601305,KENT TOWN,1918,tmax
113,23.063835616438354,0.9031819332040244,KENT TOWN,1919,tmax
114,22.110164835164827,-0.05048884806949872,KENT TOWN,1920,tmax
115,23.38520547945205,1.224551796217721,KENT TOWN,1921,tmax
116,22.109695290858728,-0.05095839237560185,KENT TOWN,1922,tmax
117,22.349041095890414,0.1883874126560805,KENT TOWN,1923,tmax
118,21.601639344262296,-0.5590143389720339,KENT TOWN,1924,tmax
119,22.274520547945205,0.11386686471087515,KENT TOWN,1925,tmax
120,22.014794520547945,-0.14585916268638502,KENT TOWN,1926,tmax
121,22.056043956043954,-0.10460972719037542,KENT TOWN,1927,tmax
122,22.219945355191253,0.05929167195692741,KENT TOWN,1928,tmax
123,21.234794520547947,-0.925859162686386,KENT TOWN,1929,tmax
124,22.937808219178077,0.7771545359437511,KENT TOWN,1930,tmax
125,21.29890410958904,-0.8617495736452874,KENT TOWN,1931,tmax
126,21.47923497267759,-0.6814187105567342,KENT TOWN,1932,tmax
127,21.430494505494508,-0.7301591777398215,KENT TOWN,1933,tmax
128,22.896428571428572,0.7357748881942392,KENT TOWN,1934,tmax
129,21.84630136986301,-0.31435231337131603,KENT TOWN,1935,tmax
130,21.874316939890708,-0.2863367433436181,KENT TOWN,1936,tmax
131,21.926849315068495,-0.23380436816583486,KENT TOWN,1937,tmax
132,22.210410958904106,0.04975727566977639,KENT TOWN,1938,tmax
133,22.326575342465752,0.16592165923142588,KENT TOWN,1939,tmax
134,22.260109289617485,0.09945560638315952,KENT TOWN,1940,tmax
135,21.811506849315066,-0.3491468339192636,KENT TOWN,1941,tmax
136,22.293956043956047,0.1333023607217143,KENT TOWN,1942,tmax
137,21.461095890410963,-0.6995577928233699,KENT TOWN,1943,tmax
138,21.907377049180326,-0.253276634054,KENT TOWN,1944,tmax
139,21.67643835616439,-0.4842153270699434,KENT TOWN,1945,tmax
140,21.12054794520548,-1.0401057380288492,KENT TOWN,1946,tmax
141,21.762739726027398,-0.39791395720693146,KENT TOWN,1947,tmax
142,21.257650273224048,-0.9030034100102852,KENT TOWN,1948,tmax
143,20.9386301369863,-1.2220235462480282,KENT TOWN,1949,tmax
144,22.121917808219177,-0.038735875015152736,KENT TOWN,1950,tmax
145,21.84164383561644,-0.3190098476178917,KENT TOWN,1951,tmax
146,21.013387978142074,-1.1472657050922557,KENT TOWN,1952,tmax
147,21.896438356164378,-0.2642153270699481,KENT TOWN,1953,tmax
148,21.82493150684932,-0.33572217638501195,KENT TOWN,1954,tmax
149,21.54849315068493,-0.6121605325493995,KENT TOWN,1955,tmax
150,21.024109589041096,-1.1365440941932372,KENT TOWN,1956,tmax
151,22.06986301369863,-0.09079066953569992,KENT TOWN,1957,tmax
152,21.39698630136986,-0.7636673818644688,KENT TOWN,1958,tmax
153,22.709589041095892,0.5489353578615592,KENT TOWN,1959,tmax
154,21.29590163934426,-0.8647520438900678,KENT TOWN,1960,tmax
155,22.942191780821926,0.7815380975875892,KENT TOWN,1961,tmax
156,22.236986301369864,0.0763326181355346,KENT TOWN,1962,tmax
157,21.839726027397266,-0.3209276558370675,KENT TOWN,1963,tmax
158,20.973351648351645,-1.1873020348826842,KENT TOWN,1964,tmax
159,22.17945205479452,0.01879837156019093,KENT TOWN,1965,tmax
160,21.50412087912088,-0.6565328041134499,KENT TOWN,1966,tmax
161,22.222314049586775,0.06166036635244865,KENT TOWN,1967,tmax
162,21.596994535519126,-0.5636591477152031,KENT TOWN,1968,tmax
163,21.41506849315068,-0.745585190083645,KENT TOWN,1969,tmax
164,21.227397260273968,-0.9332564229603584,KENT TOWN,1970,tmax
165,21.61945205479452,-0.5412016284398078,KENT TOWN,1971,tmax
166,22.1344262295082,-0.026227453726129116,KENT TOWN,1972,tmax
167,22.292602739726032,0.13194905649169894,KENT TOWN,1973,tmax
168,21.64630136986301,-0.5143523133713153,KENT TOWN,1974,tmax
169,22.069041095890412,-0.09161258734391353,KENT TOWN,1975,tmax
170,21.463114754098363,-0.6975389291359662,KENT TOWN,1976,tmax
171,22.05917808219178,-0.10147560104254794,KENT TOWN,1977,tmax
172,21.378082191780823,-0.7825714914535062,KENT TOWN,1978,tmax
173,22.15479452054794,-0.005859162686384423,KENT TOWN,1979,tmax
174,22.716120218579235,0.5554665353449053,KENT TOWN,1980,tmax
175,22.441758241758247,0.28110455852391425,KENT TOWN,1981,tmax
176,22.942465753424653,0.7818120701903268,KENT TOWN,1982,tmax
177,21.980547945205483,-0.18010573802884622,KENT TOWN,1983,tmax
178,21.451912568306014,-0.7087411149283191,KENT TOWN,1984,tmax
179,21.759726027397257,-0.4009276558370729,KENT TOWN,1985,tmax
180,21.4027397260274,-0.7579139572069309,KENT TOWN,1986,tmax
181,21.90109589041096,-0.2595577928233723,KENT TOWN,1987,tmax
182,22.75928961748634,0.5986359342520089,KENT TOWN,1988,tmax
183,21.956986301369863,-0.20366738186446653,KENT TOWN,1989,tmax
184,22.427945205479453,0.26729152224512376,KENT TOWN,1990,tmax
185,22.627671232876715,0.4670175496423852,KENT TOWN,1991,tmax
186,21.246174863387974,-0.9144788198463516,KENT TOWN,1992,tmax
187,22.60467032967033,0.4440166464360011,KENT TOWN,1993,tmax
188,22.09972602739726,-0.06092765583706949,KENT TOWN,1994,tmax
189,21.796712328767125,-0.3639413544672081,KENT TOWN,1995,tmax
190,21.70273224043716,-0.4579214427971685,KENT TOWN,1996,tmax
191,22.236712328767123,0.07605864553279318,KENT TOWN,1997,tmax
192,22.422739726027398,0.2620860427930687,KENT TOWN,1998,tmax
193,22.400547945205478,0.23989426197115196,KENT TOWN,1999,tmax
194,22.84344262295082,0.6827889397164917,KENT TOWN,2000,tmax
195,22.29835616438357,0.13770248114923336,KENT TOWN,2001,tmax
196,22.425205479452057,0.2645517962177273,KENT TOWN,2002,tmax
197,22.467397260273966,0.3067435770396401,KENT TOWN,2003,tmax
198,22.521038251366118,0.3603845681317921,KENT TOWN,2004,tmax
199,22.823013698630128,0.6623600153958051,KENT TOWN,2005,tmax
200,23.037260273972606,0.8766065907382732,KENT TOWN,2006,tmax
201,23.63123287671232,1.4705791934779917,KENT TOWN,2007,tmax
202,22.746575342465754,0.5859216592314239,KENT TOWN,2008,tmax
203,23.442739726027398,1.2820860427930685,KENT TOWN,2009,tmax
204,22.44356164383561,0.2829079606012854,KENT TOWN,2010,tmax
205,22.686575342465755,0.5259216592314253,KENT TOWN,2011,tmax
206,22.741917808219174,0.5812641249848483,KENT TOWN,2012,tmax
207,23.476712328767125,1.3160586455327952,KENT TOWN,2013,tmax
208,23.533698630136985,1.373044946902656,KENT TOWN,2014,tmax
209,23.163461538461537,1.0028078552272106,KENT TOWN,2015,tmax
210,22.86366120218579,0.7030075189514626,KENT TOWN,2016,tmax
211,23.29587912087912,1.1352254376447917,KENT TOWN,2017,tmax
212,23.601101928374657,1.4404482451403275,KENT TOWN,2018,tmax
213,17.924175824175826,-0.2698678175030267,ROBE,1910,tmax
214,17.963333333333328,-0.2307103083455182,ROBE,1911,tmax
215,18.2271978021978,0.033154160518950704,ROBE,1912,tmax
216,18.042465753424658,-0.1515778882541916,ROBE,1913,tmax
217,19.236712328767126,1.042668687088273,ROBE,1914,tmax
218,17.885164835164833,-0.30887880651401645,ROBE,1915,tmax
219,17.617582417582415,-0.576461224096434,ROBE,1916,tmax
220,18.010468319559227,-0.1835753221196228,ROBE,1917,tmax
221,18.695054945054945,0.5010113033760959,ROBE,1918,tmax
222,18.91236263736264,0.7183189956837879,ROBE,1919,tmax
223,18.02950819672131,-0.16453544495754002,ROBE,1920,tmax
224,19.27342465753425,1.0793810158554002,ROBE,1921,tmax
225,18.22939560439561,0.03535196271675645,ROBE,1922,tmax
226,18.595616438356164,0.40157279667731416,ROBE,1923,tmax
227,17.95846994535519,-0.2355736963236588,ROBE,1924,tmax
228,18.14806629834255,-0.045977343336307534,ROBE,1925,tmax
229,18.276438356164387,0.08239471448553459,ROBE,1926,tmax
230,18.186575342465755,-0.0074682992130945544,ROBE,1927,tmax
231,18.31693989071038,0.1228962490315304,ROBE,1928,tmax
232,17.443561643835615,-0.7504819978432344,ROBE,1929,tmax
233,18.12575342465753,-0.06829021702131755,ROBE,1930,tmax
234,17.586301369863012,-0.6077422718158374,ROBE,1931,tmax
235,17.733606557377048,-0.4604370843018018,ROBE,1932,tmax
236,17.841095890410962,-0.3529477512678909,ROBE,1933,tmax
237,18.130410958904108,-0.06363268277473821,ROBE,1935,tmax
238,17.95054644808743,-0.24349719359141986,ROBE,1936,tmax
239,18.12904109589041,-0.06500254578843823,ROBE,1937,tmax
240,18.36280991735537,0.1687662756765249,ROBE,1938,tmax
241,18.17835616438356,-0.015687477295287522,ROBE,1939,tmax
242,17.98770491803279,-0.2063387236460628,ROBE,1940,tmax
243,17.72164383561644,-0.472399806062409,ROBE,1941,tmax
244,18.0975138121547,-0.096529829524151,ROBE,1942,tmax
245,17.266391184573006,-0.9276524571058432,ROBE,1943,tmax
246,18.187150837988828,-0.006892803690021765,ROBE,1944,tmax
247,17.63047091412742,-0.5635727275514277,ROBE,1945,tmax
248,17.13526170798898,-1.0587819336898685,ROBE,1946,tmax
249,18.07851239669421,-0.11553124498463775,ROBE,1947,tmax
250,17.54214876033058,-0.6518948813482695,ROBE,1948,tmax
251,17.377562326869803,-0.816481314809046,ROBE,1949,tmax
252,18.14583333333333,-0.048210308345517205,ROBE,1950,tmax
253,18.440547945205484,0.2465043035266348,ROBE,1951,tmax
254,17.765659340659344,-0.4283843010195056,ROBE,1952,tmax
255,18.636011080332416,0.4419674386535633,ROBE,1953,tmax
256,18.067127071823204,-0.12691656985564492,ROBE,1954,tmax
257,17.692876712328765,-0.5011669293500844,ROBE,1955,tmax
258,17.792602739726032,-0.4014409019528173,ROBE,1956,tmax
259,17.568055555555556,-0.6259880861232929,ROBE,1958,tmax
260,18.2601108033241,0.0660671616452504,ROBE,1959,tmax
261,17.72465373961219,-0.4693899020666592,ROBE,1960,tmax
262,19.016022099447518,0.8219784577686688,ROBE,1961,tmax
263,17.802793296089387,-0.3912503455894658,ROBE,1962,tmax
264,17.9728021978022,-0.22124144387665007,ROBE,1963,tmax
265,17.350136986301372,-0.8439066553774772,ROBE,1964,tmax
266,18.26740947075209,0.0733658290732393,ROBE,1965,tmax
267,18.524722222222227,0.3306785805433741,ROBE,1967,tmax
268,18.071038251366122,-0.1230053903127306,ROBE,1968,tmax
269,17.867493112947656,-0.3265505287311932,ROBE,1969,tmax
270,17.900279329608935,-0.2937643120699143,ROBE,1970,tmax
271,18.226934097421204,0.03289045574235416,ROBE,1971,tmax
272,17.952486187845302,-0.24155745383354346,ROBE,1984,tmax
273,17.826869806094184,-0.3671738355846657,ROBE,1986,tmax
274,17.830878186968835,-0.3631654547100141,ROBE,1987,tmax
275,18.675487465181057,0.4814438235022109,ROBE,1988,tmax
276,18.30249307479224,0.1084494331133925,ROBE,1989,tmax
277,18.408767123287674,0.2147234816088215,ROBE,1990,tmax
278,18.1413698630137,-0.05267377866514877,ROBE,1991,tmax
279,17.56126373626374,-0.6327799054151093,ROBE,1992,tmax
280,18.387327823691454,0.19328418201260789,ROBE,1993,tmax
281,18.009315068493148,-0.18472857318570132,ROBE,1994,tmax
282,17.59366391184573,-0.6003797298331186,ROBE,1995,tmax
283,18.021428571428565,-0.17261507025027711,ROBE,1996,tmax
284,18.258011049723763,0.06396740804490975,ROBE,1997,tmax
285,18.043013698630137,-0.1510299430487123,ROBE,1998,tmax
286,18.5213698630137,0.32732622133485023,ROBE,1999,tmax
287,18.92752808988764,0.7334844482087917,ROBE,2000,tmax
288,18.607365439093485,0.4133217974146355,ROBE,2001,tmax
289,18.287570621468927,0.09352697979007374,ROBE,2002,tmax
290,17.896327683615816,-0.2977159580630335,ROBE,2003,tmax
291,18.282072829131653,0.08802918745280408,ROBE,2004,tmax
292,18.735195530726262,0.5411518890474092,ROBE,2005,tmax
293,18.38876712328767,0.1947234816088219,ROBE,2006,tmax
294,19.072144846796654,0.8781012051178081,ROBE,2007,tmax
295,18.286776859504133,0.092733217825284,ROBE,2008,tmax
296,18.897808219178085,0.7037645774992356,ROBE,2009,tmax
297,18.39067796610169,0.1966343244228419,ROBE,2010,tmax
298,18.646306818181817,0.4522631765029672,ROBE,2012,tmax
299,18.96219178082192,0.7681481391430687,ROBE,2014,tmax
300,18.510249307479228,0.3162056658003749,ROBE,2015,tmax
301,18.18169398907104,-0.012349652607809958,ROBE,2016,tmax
302,18.976308539944906,0.7822648982660532,ROBE,2017,tmax
303,18.855742296918766,0.6616986552399169,ROBE,2018,tmax
304,33.904683195592284,1.0401480032641786,CAMOOWEAL TOWNSHIP,1942,tmax
305,32.54383561643836,-0.3206995758897477,CAMOOWEAL TOWNSHIP,1943,tmax
306,31.704371584699448,-1.1601636076286503,CAMOOWEAL TOWNSHIP,1944,tmax
307,32.77582417582418,-0.08871101650392887,CAMOOWEAL TOWNSHIP,1945,tmax
308,32.379395604395604,-0.4851395879325011,CAMOOWEAL TOWNSHIP,1946,tmax
309,32.52554945054945,-0.3389857417786573,CAMOOWEAL TOWNSHIP,1947,tmax
310,32.8188524590164,-0.04568273331170758,CAMOOWEAL TOWNSHIP,1948,tmax
311,31.199726027397254,-1.6648091649308476,CAMOOWEAL TOWNSHIP,1949,tmax
312,32.03643835616438,-0.8280968361637235,CAMOOWEAL TOWNSHIP,1953,tmax
313,32.28739726027397,-0.5771379320541357,CAMOOWEAL TOWNSHIP,1954,tmax
314,32.67479452054794,-0.1897406717801644,CAMOOWEAL TOWNSHIP,1955,tmax
315,30.84862637362637,-2.015908818701732,CAMOOWEAL TOWNSHIP,1956,tmax
316,32.44683195592287,-0.417703236405238,CAMOOWEAL TOWNSHIP,1957,tmax
317,32.85814606741573,-0.0063891249123742,CAMOOWEAL TOWNSHIP,1958,tmax
318,32.907162534435265,0.04262734210715991,CAMOOWEAL TOWNSHIP,1959,tmax
319,33.21740331491713,0.35286812258902245,CAMOOWEAL TOWNSHIP,1961,tmax
320,32.971625344352624,0.10709015202451157,CAMOOWEAL TOWNSHIP,1962,tmax
321,32.919444444444444,0.054909252116338784,CAMOOWEAL TOWNSHIP,1963,tmax
322,33.28099173553719,0.4164565432090868,CAMOOWEAL TOWNSHIP,1964,tmax
323,33.137808219178076,0.2732730268499779,CAMOOWEAL TOWNSHIP,1965,tmax
324,32.15592286501378,-0.7086123273143272,CAMOOWEAL TOWNSHIP,1966,tmax
325,32.74958904109589,-0.11494615123221764,CAMOOWEAL TOWNSHIP,1967,tmax
326,32.34438356164384,-0.5201516306842677,CAMOOWEAL TOWNSHIP,1968,tmax
327,33.13983516483517,0.2752999725070637,CAMOOWEAL TOWNSHIP,1969,tmax
328,33.94109589041096,1.0765606980828508,CAMOOWEAL TOWNSHIP,1970,tmax
329,33.769054441260735,0.9045192489326368,CAMOOWEAL TOWNSHIP,1972,tmax
330,31.038718662952647,-1.825816529375459,CAMOOWEAL TOWNSHIP,1974,tmax
331,32.72520775623269,-0.13932743609541376,CAMOOWEAL TOWNSHIP,1979,tmax
332,34.33777777777777,1.4732425854496682,CAMOOWEAL TOWNSHIP,1980,tmax
333,33.280662983425415,0.4161277910973098,CAMOOWEAL TOWNSHIP,1981,tmax
334,33.017906336088146,0.15337114376004735,CAMOOWEAL TOWNSHIP,1982,tmax
335,33.261917808219174,0.39738261589106827,CAMOOWEAL TOWNSHIP,1983,tmax
336,31.99699453551912,-0.8675406568089805,CAMOOWEAL TOWNSHIP,1984,tmax
337,33.5,0.6354648076718945,CAMOOWEAL TOWNSHIP,1985,tmax
338,33.97315068493151,1.1086154926034055,CAMOOWEAL TOWNSHIP,1986,tmax
339,33.397808219178074,0.5332730268499759,CAMOOWEAL TOWNSHIP,1987,tmax
340,34.55096418732782,1.6864289949997158,CAMOOWEAL TOWNSHIP,1988,tmax
341,33.1781512605042,0.31361606817609555,CAMOOWEAL TOWNSHIP,1989,tmax
342,33.92877094972067,1.0642357573925665,CAMOOWEAL TOWNSHIP,1990,tmax
343,33.094198895027624,0.2296637026995185,CAMOOWEAL TOWNSHIP,1991,tmax
344,33.24465753424657,0.3801223419184652,CAMOOWEAL TOWNSHIP,1992,tmax
345,32.71011560693642,-0.1544195853916861,CAMOOWEAL TOWNSHIP,1993,tmax
346,33.21019830028329,0.3456631079551826,CAMOOWEAL TOWNSHIP,1995,tmax
347,32.744508670520226,-0.12002652180787975,CAMOOWEAL TOWNSHIP,1999,tmax
348,31.54466292134831,-1.3198722709797934,CAMOOWEAL TOWNSHIP,2000,tmax
349,32.57155172413793,-0.2929834681901724,CAMOOWEAL TOWNSHIP,2001,tmax
350,34.668876080691646,1.8043408883635408,CAMOOWEAL TOWNSHIP,2002,tmax
351,33.19780821917809,0.33327302684998017,CAMOOWEAL TOWNSHIP,2004,tmax
352,34.07658402203857,1.2120488297104617,CAMOOWEAL TOWNSHIP,2005,tmax
353,32.65,-0.2145351923281069,CAMOOWEAL TOWNSHIP,2006,tmax
354,33.01648351648352,0.1519483241554127,CAMOOWEAL TOWNSHIP,2007,tmax
355,34.23561643835617,1.371081246028062,CAMOOWEAL TOWNSHIP,2008,tmax
356,32.71542699724518,-0.14910819508292406,CAMOOWEAL TOWNSHIP,2009,tmax
357,32.10716253443526,-0.7573726578928444,CAMOOWEAL TOWNSHIP,2010,tmax
358,31.464285714285715,-1.4002494780423902,CAMOOWEAL TOWNSHIP,2011,tmax
359,33.4344262295082,0.569891037180092,CAMOOWEAL TOWNSHIP,2012,tmax
360,35.12191780821918,2.2573826158910753,CAMOOWEAL TOWNSHIP,2013,tmax
361,33.739178082191785,0.8746428898636722,CAMOOWEAL TOWNSHIP,2014,tmax
362,33.7613698630137,0.8968346706855996,CAMOOWEAL TOWNSHIP,2015,tmax
363,33.5172131147541,0.6526779224259941,CAMOOWEAL TOWNSHIP,2016,tmax
364,34.565109890109895,1.7005746977817822,CAMOOWEAL TOWNSHIP,2017,tmax
365,34.582191780821915,1.71765658849381,CAMOOWEAL TOWNSHIP,2018,tmax
366,24.49806094182825,0.3848019453761502,SCONE AIRPORT AWS,1965,tmax
367,23.542382271468142,-0.570876724983961,SCONE AIRPORT AWS,1967,tmax
368,23.6840782122905,-0.42918078416160205,SCONE AIRPORT AWS,1968,tmax
369,23.64568245125348,-0.4675765451986216,SCONE AIRPORT AWS,1969,tmax
370,23.56768802228412,-0.5455709741679833,SCONE AIRPORT AWS,1970,tmax
371,23.094765840220386,-1.0184931562317168,SCONE AIRPORT AWS,1971,tmax
372,23.469060773480674,-0.6441982229714363,SCONE AIRPORT AWS,1972,tmax
373,24.398630136986302,0.285371140534199,SCONE AIRPORT AWS,1973,tmax
374,23.40633608815427,-0.7069229082978339,SCONE AIRPORT AWS,1974,tmax
375,24.15151515151515,0.038256155063049135,SCONE AIRPORT AWS,1975,tmax
376,23.11401098901099,-0.999248007441114,SCONE AIRPORT AWS,1976,tmax
377,22.82164383561644,-1.2916151608356614,SCONE AIRPORT AWS,1978,tmax
378,24.39616438356164,0.28290538710953683,SCONE AIRPORT AWS,1979,tmax
379,25.64071038251366,1.5274513860615568,SCONE AIRPORT AWS,1980,tmax
